股票代码	雅虎代码	公司名称	交易所
300546	300546.SZ	雄帝科技	SZ
300855	300855.SZ	图南股份	SZ
300081	300081.SZ	恒信东方	SZ
688279	688279.SS	峰岹科技	SH
603508	603508.SS	思维列控	SH
002402	002402.SZ	和而泰	SZ
603680	603680.SS	今创集团	SH
300299	300299.SZ	富春股份	SZ
688325	688325.SS	赛微微电	SH
002219	002219.SZ	新里程	SZ
603383	603383.SS	顶点软件	SH
002273	002273.SZ	水晶光电	SZ
300448	300448.SZ	浩云科技	SZ
001296	001296.SZ	长江材料	SZ
600608	600608.SS	ST沪科	SH
300166	300166.SZ	东方国信	SZ
603015	603015.SS	弘讯科技	SH
300786	300786.SZ	国林科技	SZ
688225	688225.SS	亚信安全	SH
300674	300674.SZ	宇信科技	SZ
300911	300911.SZ	亿田智能	SZ
688561	688561.SS	奇安信-U	SH
002949	002949.SZ	华阳国际	SZ
600446	600446.SS	金证股份	SH
603106	603106.SS	恒银科技	SH
300777	300777.SZ	中简科技	SZ
600072	600072.SS	中船科技	SH
300346	300346.SZ	南大光电	SZ
002635	002635.SZ	安洁科技	SZ
600728	600728.SS	佳都科技	SH
300811	300811.SZ	铂科新材	SZ
600237	600237.SS	铜峰电子	SH
601858	601858.SS	中国科传	SH
603893	603893.SS	瑞芯微	SH
300088	300088.SZ	长信科技	SZ
300576	300576.SZ	容大感光	SZ
601162	601162.SS	天风证券	SH
002736	002736.SZ	国信证券	SZ
002985	002985.SZ	北摩高科	SZ
688627	688627.SS	精智达	SH
301571	301571.SZ	国科天成	SZ
688584	688584.SS	上海合晶	SH
301055	301055.SZ	张小泉	SZ
300531	300531.SZ	优博讯	SZ
002862	002862.SZ	实丰文化	SZ
601555	601555.SS	东吴证券	SH
002161	002161.SZ	远 望 谷	SZ
002291	002291.SZ	遥望科技	SZ
301377	301377.SZ	鼎泰高科	SZ
300025	300025.SZ	华星创业	SZ
300133	300133.SZ	华策影视	SZ
300414	300414.SZ	中光防雷	SZ
603933	603933.SS	睿能科技	SH
600155	600155.SS	华创云信	SH
002962	002962.SZ	五方光电	SZ
600643	600643.SS	爱建集团	SH
300902	300902.SZ	国安达	SZ
300053	300053.SZ	航宇微	SZ
603728	603728.SS	鸣志电器	SH
300709	300709.SZ	精研科技	SZ
300440	300440.SZ	运达科技	SZ
300062	300062.SZ	中能电气	SZ
300141	300141.SZ	和顺电气	SZ
300525	300525.SZ	博思软件	SZ
001696	001696.SZ	宗申动力	SZ
603093	603093.SS	南华期货	SH
300735	300735.SZ	光弘科技	SZ
300184	300184.SZ	力源信息	SZ
301157	301157.SZ	华塑科技	SZ
000547	000547.SZ	航天发展	SZ
603738	603738.SS	泰晶科技	SH
603185	603185.SS	弘元绿能	SH
301360	301360.SZ	荣旗科技	SZ
002045	002045.SZ	国光电器	SZ
002405	002405.SZ	四维图新	SZ
300921	300921.SZ	南凌科技	SZ
603169	603169.SS	兰石重装	SH
300117	300117.SZ	*ST嘉寓	SZ
300681	300681.SZ	英搏尔	SZ
600705	600705.SS	中航产融	SH
300532	300532.SZ	今天国际	SZ
600983	600983.SS	惠而浦	SH
301269	301269.SZ	华大九天	SZ
300232	300232.SZ	洲明科技	SZ
002926	002926.SZ	华西证券	SZ
603300	603300.SS	海南华铁	SH
300365	300365.SZ	恒华科技	SZ
600353	600353.SS	旭光电子	SH
300514	300514.SZ	友讯达	SZ
300389	300389.SZ	艾比森	SZ
301382	301382.SZ	蜂助手	SZ
300364	300364.SZ	中文在线	SZ
300079	300079.SZ	数码视讯	SZ
300214	300214.SZ	日科化学	SZ
603390	603390.SS	通达电气	SH
600083	600083.SS	*ST博信	SH
002063	002063.SZ	远光软件	SZ
301329	301329.SZ	信音电子	SZ
300484	300484.SZ	蓝海华腾	SZ
300379	300379.SZ	东方通	SZ
603578	603578.SS	三星新材	SH
688663	688663.SS	新风光	SH
300562	300562.SZ	乐心医疗	SZ
002241	002241.SZ	歌尔股份	SZ
300109	300109.SZ	新开源	SZ
300936	300936.SZ	中英科技	SZ
600958	600958.SS	东方证券	SH
300963	300963.SZ	中洲特材	SZ
300634	300634.SZ	彩讯股份	SZ
300095	300095.SZ	华伍股份	SZ
600829	600829.SS	人民同泰	SH
300460	300460.SZ	惠伦晶体	SZ
300687	300687.SZ	赛意信息	SZ
300219	300219.SZ	鸿利智汇	SZ
300607	300607.SZ	拓斯达	SZ
603868	603868.SS	飞科电器	SH
300868	300868.SZ	杰美特	SZ
600206	600206.SS	有研新材	SH
603220	603220.SS	中贝通信	SH
300263	300263.SZ	隆华科技	SZ
688080	688080.SS	映翰通	SH
000728	000728.SZ	国元证券	SZ
000555	000555.SZ	神州信息	SZ
300870	300870.SZ	欧陆通	SZ
688262	688262.SS	国芯科技	SH
300349	300349.SZ	金卡智能	SZ
688202	688202.SS	美迪西	SH
002093	002093.SZ	国脉科技	SZ
002792	002792.SZ	通宇通讯	SZ
300238	300238.SZ	冠昊生物	SZ
300654	300654.SZ	世纪天鸿	SZ
300522	300522.SZ	世名科技	SZ
300830	300830.SZ	金现代	SZ
300619	300619.SZ	金银河	SZ
301048	301048.SZ	金鹰重工	SZ
688400	688400.SS	凌云光	SH
688035	688035.SS	德邦科技	SH
688609	688609.SS	九联科技	SH
002580	002580.SZ	圣阳股份	SZ
000697	000697.SZ	炼石航空	SZ
300792	300792.SZ	壹网壹创	SZ
301391	301391.SZ	卡莱特	SZ
688665	688665.SS	四方光电	SH
002803	002803.SZ	吉宏股份	SZ
688409	688409.SS	富创精密	SH
000586	000586.SZ	汇源通信	SZ
688173	688173.SS	希荻微	SH
688567	688567.SS	孚能科技	SH
603082	603082.SS	北自科技	SH
002829	002829.SZ	星网宇达	SZ
688601	688601.SS	力芯微	SH
600006	600006.SS	东风股份	SH
002983	002983.SZ	芯瑞达	SZ
002975	002975.SZ	博杰股份	SZ
600898	600898.SS	*ST美讯	SH
301024	301024.SZ	霍普股份	SZ
300180	300180.SZ	华峰超纤	SZ
002403	002403.SZ	爱仕达	SZ
300107	300107.SZ	建新股份	SZ
688595	688595.SS	芯海科技	SH
000034	000034.SZ	神州数码	SZ
300706	300706.SZ	阿石创	SZ
300862	300862.SZ	蓝盾光电	SZ
603232	603232.SS	格尔软件	SH
603920	603920.SS	世运电路	SH
688503	688503.SS	聚和材料	SH
688502	688502.SS	茂莱光学	SH
300041	300041.SZ	回天新材	SZ
300773	300773.SZ	拉卡拉	SZ
002783	002783.SZ	凯龙股份	SZ
300319	300319.SZ	麦捷科技	SZ
300567	300567.SZ	精测电子	SZ
600588	600588.SS	用友网络	SH
300727	300727.SZ	润禾材料	SZ
000880	000880.SZ	潍柴重机	SZ
600369	600369.SS	西南证券	SH
300399	300399.SZ	天利科技	SZ
688259	688259.SS	创耀科技	SH
002232	002232.SZ	启明信息	SZ
002384	002384.SZ	东山精密	SZ
002195	002195.SZ	岩山科技	SZ
605136	605136.SS	丽人丽妆	SH
300134	300134.SZ	大富科技	SZ
300826	300826.SZ	测绘股份	SZ
001314	001314.SZ	亿道信息	SZ
688228	688228.SS	开普云	SH
603097	603097.SS	江苏华辰	SH
300623	300623.SZ	捷捷微电	SZ
300339	300339.SZ	润和软件	SZ
000750	000750.SZ	国海证券	SZ
688141	688141.SS	杰华特	SH
688484	688484.SS	南芯科技	SH
600288	600288.SS	大恒科技	SH
300638	300638.SZ	广和通	SZ
300111	300111.SZ	向日葵	SZ
301176	301176.SZ	逸豪新材	SZ
300659	300659.SZ	中孚信息	SZ
000801	000801.SZ	四川九洲	SZ
300047	300047.SZ	天源迪科	SZ
301390	301390.SZ	经纬股份	SZ
002429	002429.SZ	兆驰股份	SZ
300327	300327.SZ	中颖电子	SZ
300468	300468.SZ	四方精创	SZ
002212	002212.SZ	天融信	SZ
300951	300951.SZ	博硕科技	SZ
688381	688381.SS	帝奥微	SH
600906	600906.SS	财达证券	SH
300711	300711.SZ	广哈通信	SZ
301082	301082.SZ	久盛电气	SZ
002681	002681.SZ	奋达科技	SZ
600965	600965.SS	福成股份	SH
002845	002845.SZ	同兴达	SZ
000595	000595.SZ	宝塔实业	SZ
300968	300968.SZ	格林精密	SZ
300068	300068.SZ	南都电源	SZ
300322	300322.SZ	硕贝德	SZ
001313	001313.SZ	粤海饲料	SZ
603118	603118.SS	共进股份	SH
300077	300077.SZ	国民技术	SZ
600095	600095.SS	湘财股份	SH
002897	002897.SZ	意华股份	SZ
301199	301199.SZ	迈赫股份	SZ
002782	002782.SZ	可立克	SZ
001267	001267.SZ	汇绿生态	SZ
300324	300324.SZ	旋极信息	SZ
002377	002377.SZ	国创高新	SZ
300043	300043.SZ	星辉娱乐	SZ
600171	600171.SS	上海贝岭	SH
300494	300494.SZ	盛天网络	SZ
300352	300352.SZ	北信源	SZ
002181	002181.SZ	粤 传 媒	SZ
605488	605488.SS	福莱新材	SH
002917	002917.SZ	金奥博	SZ
300215	300215.SZ	电科院	SZ
603950	603950.SS	长源东谷	SH
603985	603985.SS	恒润股份	SH
300265	300265.SZ	通光线缆	SZ
002643	002643.SZ	万润股份	SZ
688733	688733.SS	壹石通	SH
688143	688143.SS	长盈通	SH
688347	688347.SS	华虹公司	SH
300065	300065.SZ	海兰信	SZ
605058	605058.SS	澳弘电子	SH
300613	300613.SZ	富瀚微	SZ
301592	301592.SZ	六九一二	SZ
601099	601099.SS	太平洋	SH
301580	301580.SZ	爱迪特	SZ
002222	002222.SZ	福晶科技	SZ
002741	002741.SZ	光华科技	SZ
688270	688270.SS	臻镭科技	SH
600880	600880.SS	博瑞传播	SH
000501	000501.SZ	武商集团	SZ
002706	002706.SZ	良信股份	SZ
301325	301325.SZ	曼恩斯特	SZ
002400	002400.SZ	省广集团	SZ
300975	300975.SZ	商络电子	SZ
601136	601136.SS	首创证券	SH
688216	688216.SS	气派科技	SH
300504	300504.SZ	天邑股份	SZ
300373	300373.SZ	扬杰科技	SZ
300303	300303.SZ	聚飞光电	SZ
600228	600228.SS	返利科技	SH
688588	688588.SS	凌志软件	SH
301312	301312.SZ	智立方	SZ
301568	301568.SZ	思泰克	SZ
300102	300102.SZ	乾照光电	SZ
688535	688535.SS	华海诚科	SH
688045	688045.SS	必易微	SH
300308	300308.SZ	中际旭创	SZ
002500	002500.SZ	山西证券	SZ
600667	600667.SS	太极实业	SH
603105	603105.SS	芯能科技	SH
688153	688153.SS	唯捷创芯	SH
301606	301606.SZ	绿联科技	SZ
002981	002981.SZ	朝阳科技	SZ
002302	002302.SZ	西部建设	SZ
688079	688079.SS	美迪凯	SH
300996	300996.SZ	普联软件	SZ
300925	300925.SZ	法本信息	SZ
601236	601236.SS	红塔证券	SH
688147	688147.SS	微导纳米	SH
002076	002076.SZ	星光股份	SZ
301586	301586.SZ	佳力奇	SZ
301308	301308.SZ	江波龙	SZ
600318	600318.SS	新力金融	SH
300369	300369.SZ	绿盟科技	SZ
688352	688352.SS	颀中科技	SH
003040	003040.SZ	楚天龙	SZ
300738	300738.SZ	奥飞数据	SZ
300286	300286.SZ	安科瑞	SZ
688710	688710.SS	益诺思	SH
300306	300306.SZ	远方信息	SZ
300629	300629.SZ	新劲刚	SZ
301248	301248.SZ	杰创智能	SZ
002913	002913.SZ	奥士康	SZ
603042	603042.SS	华脉科技	SH
300537	300537.SZ	广信材料	SZ
601869	601869.SS	长飞光纤	SH
300374	300374.SZ	中铁装配	SZ
300040	300040.SZ	九洲集团	SZ
301211	301211.SZ	亨迪药业	SZ
300007	300007.SZ	汉威科技	SZ
002281	002281.SZ	光迅科技	SZ
300411	300411.SZ	金盾股份	SZ
002185	002185.SZ	华天科技	SZ
002123	002123.SZ	梦网科技	SZ
300960	300960.SZ	通业科技	SZ
603228	603228.SS	景旺电子	SH
301132	301132.SZ	满坤科技	SZ
300604	300604.SZ	长川科技	SZ
002670	002670.SZ	国盛金控	SZ
300551	300551.SZ	古鳌科技	SZ
603960	603960.SS	克来机电	SH
300538	300538.SZ	同益股份	SZ
002649	002649.SZ	博彦科技	SZ
301378	301378.SZ	通达海	SZ
688207	688207.SS	格灵深瞳	SH
601933	601933.SS	永辉超市	SH
002122	002122.SZ	汇洲智能	SZ
300719	300719.SZ	安达维尔	SZ
002518	002518.SZ	科士达	SZ
300310	300310.SZ	宜通世纪	SZ
300278	300278.SZ	华昌达	SZ
002276	002276.SZ	万马股份	SZ
301291	301291.SZ	明阳电气	SZ
002119	002119.SZ	康强电子	SZ
600571	600571.SS	信雅达	SH
300378	300378.SZ	鼎捷数智	SZ
300595	300595.SZ	欧普康视	SZ
300851	300851.SZ	交大思诺	SZ
301050	301050.SZ	雷电微力	SZ
300249	300249.SZ	依米康	SZ
603986	603986.SS	兆易创新	SH
002364	002364.SZ	中恒电气	SZ
688158	688158.SS	优刻得-W	SH
301330	301330.SZ	熵基科技	SZ
002896	002896.SZ	中大力德	SZ
301179	301179.SZ	泽宇智能	SZ
688385	688385.SS	复旦微电	SH
002117	002117.SZ	东港股份	SZ
605001	605001.SS	威奥股份	SH
300227	300227.SZ	光韵达	SZ
605111	605111.SS	新洁能	SH
300354	300354.SZ	东华测试	SZ
300459	300459.SZ	汤姆猫	SZ
603267	603267.SS	鸿远电子	SH
601788	601788.SS	光大证券	SH
300753	300753.SZ	爱朋医疗	SZ
301091	301091.SZ	深城交	SZ
300599	300599.SZ	雄塑科技	SZ
300076	300076.SZ	GQY视讯	SZ
300657	300657.SZ	弘信电子	SZ
300287	300287.SZ	飞利信	SZ
300688	300688.SZ	创业黑马	SZ
688631	688631.SS	莱斯信息	SH
603533	603533.SS	掌阅科技	SH
301123	301123.SZ	奕东电子	SZ
300959	300959.SZ	线上线下	SZ
688030	688030.SS	山石网科	SH
301368	301368.SZ	丰立智能	SZ
600621	600621.SS	华鑫股份	SH
300042	300042.SZ	朗科科技	SZ
300554	300554.SZ	三超新材	SZ
600736	600736.SS	苏州高新	SH
002404	002404.SZ	嘉欣丝绸	SZ
300276	300276.SZ	三丰智能	SZ
000099	000099.SZ	中信海直	SZ
688230	688230.SS	芯导科技	SH
301101	301101.SZ	明月镜片	SZ
601198	601198.SS	东兴证券	SH
603997	603997.SS	继峰股份	SH
688286	688286.SS	敏芯股份	SH
002171	002171.SZ	楚江新材	SZ
300130	300130.SZ	新国都	SZ
603194	603194.SS	中力股份	SH
002922	002922.SZ	伊戈尔	SZ
300256	300256.SZ	星星科技	SZ
688530	688530.SS	欧莱新材	SH
688508	688508.SS	芯朋微	SH
001239	001239.SZ	永达股份	SZ
001287	001287.SZ	中电港	SZ
300313	300313.SZ	ST天山	SZ
688159	688159.SS	有方科技	SH
000678	000678.SZ	襄阳轴承	SZ
301180	301180.SZ	万祥科技	SZ
300384	300384.SZ	三联虹普	SZ
603629	603629.SS	利通电子	SH
688213	688213.SS	思特威-W	SH
300689	300689.SZ	澄天伟业	SZ
301289	301289.SZ	国缆检测	SZ
300762	300762.SZ	上海瀚讯	SZ
600839	600839.SS	四川长虹	SH
300805	300805.SZ	电声股份	SZ
300561	300561.SZ	汇金科技	SZ
300071	300071.SZ	福石控股	SZ
300672	300672.SZ	国科微	SZ
300602	300602.SZ	飞荣达	SZ
002636	002636.SZ	金安国纪	SZ
300691	300691.SZ	联合光电	SZ
300903	300903.SZ	科翔股份	SZ
601059	601059.SS	信达证券	SH
300939	300939.SZ	秋田微	SZ
603648	603648.SS	畅联股份	SH
688435	688435.SS	英方软件	SH
603988	603988.SS	中电电机	SH
605258	605258.SS	协和电子	SH
301110	301110.SZ	青木科技	SZ
300177	300177.SZ	中海达	SZ
002815	002815.SZ	崇达技术	SZ
300718	300718.SZ	长盛轴承	SZ
000823	000823.SZ	超声电子	SZ
603598	603598.SS	引力传媒	SH
600126	600126.SS	杭钢股份	SH
300766	300766.SZ	每日互动	SZ
603803	603803.SS	瑞斯康达	SH
688320	688320.SS	禾川科技	SH
000925	000925.SZ	众合科技	SZ
300033	300033.SZ	同花顺	SZ
002292	002292.SZ	奥飞娱乐	SZ
002156	002156.SZ	通富微电	SZ
002277	002277.SZ	友阿股份	SZ
301228	301228.SZ	实朴检测	SZ
300284	300284.SZ	苏交科	SZ
002097	002097.SZ	山河智能	SZ
603843	603843.SS	正平股份	SH
688498	688498.SS	源杰科技	SH
603722	603722.SS	阿科力	SH
688123	688123.SS	聚辰股份	SH
688110	688110.SS	东芯股份	SH
002017	002017.SZ	东信和平	SZ
002945	002945.SZ	华林证券	SZ
688307	688307.SS	中润光学	SH
300260	300260.SZ	新莱应材	SZ
603500	603500.SS	祥和实业	SH
000426	000426.SZ	兴业银锡	SZ
688261	688261.SS	东微半导	SH
688380	688380.SS	中微半导	SH
688711	688711.SS	宏微科技	SH
002902	002902.SZ	铭普光磁	SZ
301566	301566.SZ	达利凯普	SZ
002038	002038.SZ	双鹭药业	SZ
301348	301348.SZ	蓝箭电子	SZ
688589	688589.SS	力合微	SH
301446	301446.SZ	福事特	SZ
301095	301095.SZ	广立微	SZ
301328	301328.SZ	维峰电子	SZ
300872	300872.SZ	天阳科技	SZ
000021	000021.SZ	深科技	SZ
688099	688099.SS	晶晨股份	SH
300063	300063.SZ	天龙集团	SZ
600624	600624.SS	复旦复华	SH
601519	601519.SS	大智慧	SH
002655	002655.SZ	共达电声	SZ
301366	301366.SZ	一博科技	SZ
603386	603386.SS	骏亚科技	SH
300223	300223.SZ	北京君正	SZ
002918	002918.SZ	蒙娜丽莎	SZ
603936	603936.SS	博敏电子	SH
002387	002387.SZ	维信诺	SZ
605060	605060.SS	联德股份	SH
688766	688766.SS	普冉股份	SH
002298	002298.SZ	中电兴发	SZ
301230	301230.SZ	泓博医药	SZ
601908	601908.SS	京运通	SH
300145	300145.SZ	中金环境	SZ
301105	301105.SZ	鸿铭股份	SZ
002436	002436.SZ	兴森科技	SZ
300583	300583.SZ	赛托生物	SZ
600869	600869.SS	远东股份	SH
300424	300424.SZ	航新科技	SZ
301336	301336.SZ	趣睡科技	SZ
688549	688549.SS	中巨芯-U	SH
301502	301502.SZ	华阳智能	SZ
300224	300224.SZ	正海磁材	SZ
300884	300884.SZ	狄耐克	SZ
688590	688590.SS	新致软件	SH
002616	002616.SZ	长青集团	SZ
300211	300211.SZ	亿通科技	SZ
301598	301598.SZ	博科测试	SZ
300348	300348.SZ	长亮科技	SZ
688662	688662.SS	富信科技	SH
002579	002579.SZ	中京电子	SZ
000818	000818.SZ	航锦科技	SZ
300302	300302.SZ	同有科技	SZ
002351	002351.SZ	漫步者	SZ
300351	300351.SZ	永贵电器	SZ
300609	300609.SZ	汇纳科技	SZ
300624	300624.SZ	万兴科技	SZ
000627	000627.SZ	天茂集团	SZ
300542	300542.SZ	新晨科技	SZ
002491	002491.SZ	通鼎互联	SZ
002632	002632.SZ	道明光学	SZ
300430	300430.SZ	诚益通	SZ
603330	603330.SS	天洋新材	SH
002560	002560.SZ	通达股份	SZ
688037	688037.SS	芯源微	SH
300458	300458.SZ	全志科技	SZ
300787	300787.SZ	海能实业	SZ
301205	301205.SZ	联特科技	SZ
600686	600686.SS	金龙汽车	SH
002354	002354.SZ	天娱数科	SZ
300570	300570.SZ	太辰光	SZ
688107	688107.SS	安路科技	SH
603155	603155.SS	新亚强	SH
301383	301383.SZ	天键股份	SZ
300976	300976.SZ	达瑞电子	SZ
688478	688478.SS	晶升股份	SH
688593	688593.SS	新相微	SH
300852	300852.SZ	四会富仕	SZ
603296	603296.SS	华勤技术	SH
688536	688536.SS	思瑞浦	SH
605168	605168.SS	三人行	SH
300543	300543.SZ	朗科智能	SZ
688716	688716.SS	中研股份	SH
300814	300814.SZ	中富电路	SZ
300386	300386.SZ	飞天诚信	SZ
002077	002077.SZ	大港股份	SZ
300913	300913.SZ	兆龙互连	SZ
300703	300703.SZ	创源股份	SZ
600103	600103.SS	青山纸业	SH
300085	300085.SZ	银之杰	SZ
300474	300474.SZ	景嘉微	SZ
002599	002599.SZ	盛通股份	SZ
300496	300496.SZ	中科创达	SZ
603030	603030.SS	全筑股份	SH
300167	300167.SZ	*ST迪威	SZ
600490	600490.SS	鹏欣资源	SH
300296	300296.SZ	利亚德	SZ
301041	301041.SZ	金百泽	SZ
600725	600725.SS	云维股份	SH
300622	300622.SZ	博士眼镜	SZ
300105	300105.SZ	龙源技术	SZ
300425	300425.SZ	中建环能	SZ
300170	300170.SZ	汉得信息	SZ
002717	002717.SZ	岭南股份	SZ
300188	300188.SZ	国投智能	SZ
600843	600843.SS	上工申贝	SH
600575	600575.SS	淮河能源	SH
300046	300046.SZ	台基股份	SZ
002075	002075.SZ	沙钢股份	SZ
301191	301191.SZ	菲菱科思	SZ
000810	000810.SZ	创维数字	SZ
300192	300192.SZ	科德教育	SZ
300503	300503.SZ	昊志机电	SZ
300831	300831.SZ	派瑞股份	SZ
688416	688416.SS	恒烁股份	SH
688620	688620.SS	安凯微	SH
600889	600889.SS	南京化纤	SH
301085	301085.SZ	亚康股份	SZ
688629	688629.SS	华丰科技	SH
300671	300671.SZ	富满微	SZ
688668	688668.SS	鼎通科技	SH
300465	300465.SZ	高伟达	SZ
301517	301517.SZ	陕西华达	SZ
301183	301183.SZ	东田微	SZ
600601	600601.SS	方正科技	SH
300793	300793.SZ	佳禾智能	SZ
688661	688661.SS	和林微纳	SH
688800	688800.SS	瑞可达	SH
002369	002369.SZ	卓翼科技	SZ
605277	605277.SS	新亚电子	SH
000788	000788.SZ	北大医药	SZ
002085	002085.SZ	万丰奥威	SZ
002130	002130.SZ	沃尔核材	SZ
300476	300476.SZ	胜宏科技	SZ
002651	002651.SZ	利君股份	SZ
600793	600793.SS	宜宾纸业	SH
301251	301251.SZ	威尔高	SZ
688709	688709.SS	成都华微	SH
300803	300803.SZ	指南针	SZ
300863	300863.SZ	卡倍亿	SZ
688521	688521.SS	芯原股份	SH
688318	688318.SS	财富趋势	SH
300380	300380.SZ	安硕信息	SZ
605066	605066.SS	天正电气	SH
603686	603686.SS	福龙马	SH
000670	000670.SZ	盈方微	SZ
300083	300083.SZ	创世纪	SZ
002963	002963.SZ	豪尔赛	SZ
002272	002272.SZ	川润股份	SZ
600590	600590.SS	泰豪科技	SH
603421	603421.SS	鼎信通讯	SH
601137	601137.SS	博威合金	SH
002107	002107.SZ	沃华医药	SZ
002577	002577.SZ	雷柏科技	SZ
300563	300563.SZ	神宇股份	SZ
603341	603341.SS	龙旗科技	SH
600580	600580.SS	卧龙电驱	SH
600577	600577.SS	精达股份	SH
600255	600255.SS	鑫科材料	SH
003010	003010.SZ	若羽臣	SZ
002617	002617.SZ	露笑科技	SZ
002067	002067.SZ	景兴纸业	SZ
002055	002055.SZ	得润电子	SZ
002843	002843.SZ	泰嘉股份	SZ
002137	002137.SZ	实益达	SZ
603958	603958.SS	哈森股份	SH
000936	000936.SZ	华西股份	SZ
002796	002796.SZ	世嘉科技	SZ
300231	300231.SZ	银信科技	SZ
603980	603980.SS	吉华集团	SH
300705	300705.SZ	九典制药	SZ
300252	300252.SZ	金信诺	SZ
300991	300991.SZ	创益通	SZ
301252	301252.SZ	同星科技	SZ
301536	301536.SZ	星宸科技	SZ
300739	300739.SZ	明阳电路	SZ
301182	301182.SZ	凯旺科技	SZ
688691	688691.SS	灿芯股份	SH
301316	301316.SZ	慧博云通	SZ
688693	688693.SS	锴威特	SH
301315	301315.SZ	威士顿	SZ
688787	688787.SS	海天瑞声	SH
